no,no_bam,situs,poktan,desa,bast
236,694,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105083/empty,Super ACI,Lau Baleng,10030000
237,695,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105085/empty,Maju Tani,Lau Baleng,8850000
238,696,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105086/empty,Uruk Ipoh II,Lau Baleng,7080000
239,697,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105087/empty,Legio,Lau Baleng,7375000
240,698,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105088/empty,Negeriku,Mbal-Mbal Petarum,7375000
241,699,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105089/empty,Merih Unggul,Mbal-Mbal Petarum,7670000
242,700,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105090/empty,Deleng Pola,Mbal-Mbal Petarum,7375000
243,701,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105091/empty,Gurky,Mbal-Mbal Petarum,8260000
244,702,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105092/empty,Arih Ersada,Mbal-Mbal Petarum,8850000
245,703,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105093/empty,Panggong Lama I,Mbal-Mbal Petarum,9440000
246,704,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105094/empty,Solok,Mbal-Mbal Petarum,9735000
247,705,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105096/empty,Tani Mulia,Mbal-Mbal Petarum,10030000
248,706,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105100/empty,Juma PT,Mbal-Mbal Petarum,9440000
249,707,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105101/empty,Juma Tulan Gajah,Mbal-Mbal Petarum,10620000
250,708,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105102/empty,Gelonggong Simalem I,Mbal-Mbal Petarum,9440000
251,709,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105103/empty,Paya Lah-Lah,Mbal-Mbal Petarum,10620000
252,710,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105104/empty,Panggong Lama,Mbal-Mbal Petarum,11210000
253,711,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105105/empty,Sada Arih,Mbal-Mbal Petarum,10030000
254,712,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105106/empty,Paya Mbelang,Mbal-Mbal Petarum,11210000
255,713,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105107/empty,Liang Gepgep,Mbal-Mbal Petarum,10325000
256,714,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105108/empty,Liang Gajah,Kinangkong,7080000
257,715,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105109/empty,Tanjong Bale,Kinangkong,8555000
258,716,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105110/empty,Ujung Pinem,Kinangkong,8555000
259,717,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105111/empty,Tunas Harapan Tani,Kinangkong,9440000
260,718,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105112/empty,Uruk Gendan,Kinangkong,10030000
261,719,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105113/empty,Lau Roga,Kinangkong,8850000
262,720,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105114/empty,Martubung,Kinangkong,7375000
263,721,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105115/empty,Bunga Jadi Buah,Kinangkong,7080000
264,722,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105116/empty,Kujuma Kurumah,Kinangkong,7080000
265,723,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105117/empty,Perjuma Tuhur,Selandi,5900000
266,724,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105118/empty,Gung Mbelin,Selandi,5900000
267,725,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105119/empty,Pulubalang,Selandi,5900000
268,726,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105120/empty,Sabah Perlaba,Selandi,5900000
269,727,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105121/empty,Sabah Lau Melas,Selandi,5900000
270,728,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105122/empty,Similih Karaben,Selandi,5900000
271,729,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105123/empty,Juma Belan,Rimo Kayu,7375000
272,730,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105124/empty,Lau Guna,Rimo Kayu,7080000
273,731,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105125/empty,Kuta Male,Rimo Kayu,5900000
274,732,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105126/empty,Juma Mbergang,Rimo Kayu,7080000
275,733,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105127/empty,Inpres,Rimo Kayu,5900000
276,734,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105128/empty,Si Sampat-sampaten,Rimo Kayu,6490000
277,735,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105130/empty,Belan,Rimo Kayu,7080000
278,736,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105131/empty,Ersada Ukur,Payung,6490000
279,737,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105132/empty,Lau Meciho,Payung,7080000
280,738,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105133/empty,Maju Bersama,Payung,10325000
281,739,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105135/empty,Maju Jaya,Payung,7080000
282,740,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105136/empty,Kuta Bangun,Payung,5900000
283,741,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105137/empty,Tebing Pringgan,Payung,7670000
284,742,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105138/empty,Juma Mbacang,Payung,7670000
285,743,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105139/empty,Sangapta Ras,Payung,5900000
286,744,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105140/empty,Mentari Pagi,Payung,8850000
287,745,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105141/empty,Payung Simalem,Payung,5900000
288,746,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105142/empty,Anugrah Jaya,Payung,6490000
290,748,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105144/empty,Ersada Arih,Payung,7965000
291,749,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105145/empty,Sisampat Sampaten,Payung,7080000
292,750,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105146/empty,Sumber Sepakat,Payung,5900000
293,751,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105147/empty,Lau Ndehara,Payung,5900000
294,752,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105148/empty,Tani Makmur,Payung,7080000
295,753,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105149/empty,Karya Bersama,Payung,6490000
296,754,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105150/empty,Sada Nioga,Payung,5900000
297,755,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105151/empty,Buah Kitik,Batukarang,5900000
298,756,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105153/empty,Lau Buluh,Batukarang,5900000
299,757,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105154/empty,Gempul Area,Batukarang,5900000
300,758,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105155/empty,Kepariung,Batukarang,6490000
301,759,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105156/empty,Tambak Lau Bengkuang,Batukarang,5900000
302,760,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105157/empty,Juma Rih Simalem,Batukarang,6490000
303,761,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105158/empty,Juma Rih II,Batukarang,5900000
304,762,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105159/empty,Singgahmata,Batukarang,6490000
305,763,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105160/empty,Tampe Cinah,Batukarang,6490000
306,764,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105161/empty,Tampe Cinah II,Batukarang,6490000
307,765,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105162/empty,Lau Paya,Batukarang,6490000
308,766,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105163/empty,Lau Paya II,Batukarang,6490000
309,767,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105164/empty,Lau Pinang,Batukarang,6490000
310,768,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105165/empty,Tembusuh,Batukarang,6490000
311,769,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105166/empty,Uruk Saribu,Batukarang,5900000
312,770,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105167/empty,Tingkat-Tingkat,Batukarang,5900000
313,771,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105168/empty,Dalan Kutiga,Batukarang,5900000
314,772,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105169/empty,Kite Buah,Batukarang,6490000
315,773,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105170/empty,Kite Buah II,Batukarang,5900000
316,774,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105171/empty,Barong Mbertik,Batukarang,6490000
317,775,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105172/empty,Uruk Pendedahen,Batukarang,6490000
318,776,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105173/empty,Kubang Lancing,Batukarang,5900000
319,777,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105174/empty,Gajah Kuning,Cimbang,5900000
320,778,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105175/empty,Si Ikur-ikur,Cimbang,5900000
321,779,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105177/empty,Kasumpat,Cimbang,6195000
322,780,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105178/empty,Gamber-gamber,Cimbang,6490000
323,781,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105179/empty,Lompaten,Ujung Payung,5900000
324,782,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105180/empty,Kuta Bangun,Ujung Payung,6490000
325,783,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105181/empty,Panggong,Ujung Payung,5900000
326,784,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105182/empty,Lepar,Ujung Payung,5900000
327,785,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105183/empty,Pasar Pinter,Gurukinayan,4425000
328,786,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105184/empty,Bakal Buhara,Gurukinayan,4130000
329,787,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105185/empty,Mbiar Rutang,Gurukinayan,3540000
330,788,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105186/empty,Sepinggan,Gurukinayan,4425000
331,789,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105187/empty,Jeruk Malem,Gurukinayan,4720000
332,790,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105188/empty,Siberteng,Gurukinayan,4425000
333,791,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105189/empty,Pegegen 1,Gurukinayan,5310000
334,792,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105190/empty,Buluh Lubang,Gurubenua,4425000
335,793,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105191/empty,Lau Ngecih,Gurubenua,4425000
336,794,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105193/empty,Perjalangen,Gurubenua,4425000
337,795,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105194/empty,Juma Ndelkih,Gurubenua,4425000
338,796,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105195/empty,Perjalangen Kawat,Gurubenua,4425000
339,797,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105196/empty,Perjalangen Kaban Tua,Gurubenua,4425000
340,798,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105197/empty,Perjalangen Kitik,Gurubenua,4425000
341,799,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105198/empty,Ujung Suka I,Gurubenua,4425000
342,800,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105199/empty,Ujung Suka II,Gurubenua,4425000
343,801,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105200/empty,Tiga Bum-bum,Gurubenua,4425000
344,802,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105201/empty,Juma Paku,Gurubenua,4425000
345,803,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105202/empty,Juma Nangka,Gurubenua,4425000
346,804,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105203/empty,Tambal,Gurubenua,4425000
347,805,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105204/empty,Tambak Mbelang,Gurubenua,4425000
348,806,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105205/empty,Taneh Gara,Gurubenua,8850000
349,807,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105206/empty,Pola Macem,Gurubenua,8850000
350,808,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105207/empty,Rukun Tani,Sarimunte,7375000
351,809,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105208/empty,Arih Ersada,Sarimunte,5900000
352,810,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105209/empty,Lanogan,Sarimunte,5900000
353,811,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105210/empty,Cingkam,Sarimunte,6490000
354,812,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105211/empty,Nanggok Si Page Mbuah,Sarimunte,6490000
355,813,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105212/empty,Kendit,Sarimunte,8850000
356,814,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105213/empty,Petani Jaya,Sarimunte,7080000
357,815,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105214/empty,Simulih Karaben,Sarimunte,7080000
358,816,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105215/empty,Sada Perarih,Sarimunte,6490000
359,817,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105216/empty,Sangap Encari,Sarimunte,5900000
360,818,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105217/empty,Juma La Erbaleng,Sarimunte,6490000
361,819,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105218/empty,Cantik Merah,Sarimunte,6490000
362,820,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105219/empty,Sipuhu-Puhu,Sarimunte,5900000
363,821,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105220/empty,Paya Lancing II,Kutambaru,6490000
364,822,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105221/empty,Taling babo,Kutambaru,7080000
365,823,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105222/empty,Gumbelin,Kutambaru,5900000
366,824,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105223/empty,Paya Lancing I,Kutambaru,6195000
367,825,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105224/empty,Binara 2,Kutambaru,6490000
368,826,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105225/empty,Termurmur,Kutambaru,6785000
369,827,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105226/empty,Ora Et Labora,Kutambaru,7080000
370,828,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105227/empty,Jumanta Ras,Kutambaru,7375000
371,829,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105228/empty,Paya Mbelang,Tanjung Beringin,7080000
372,830,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105230/empty,Mandah Binara,Tanjung Beringin,7375000
373,831,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105231/empty,Kerangen Tabu,Tanjung Beringin,7670000
375,833,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105234/empty,Pestap,Munte,7375000
376,834,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105235/empty,Beringin Jaya,Munte,7375000
377,835,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105237/empty,SMP,Munte,7375000
378,836,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105238/empty,Nangka 2,Munte,7375000
379,837,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105239/empty,Bunga Ncuri,Munte,7375000
381,839,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105241/empty,Buah Kitik,Barung Kersap,7375000
382,840,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105242/empty,Kenjahe I,Barung Kersap,7375000
383,841,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105243/empty,Cekdam,Barung Kersap,7375000
384,842,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105244/empty,Tanjung Meger,Barung Kersap,7375000
385,843,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105245/empty,Panggung Baru I,Barung Kersap,7375000
386,844,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105246/empty,Talun Bengkala,Biaknampe,5900000
387,845,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105247/empty,Rakit Lau Serundi,Biaknampe,7080000
388,846,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105248/empty,Juma Lepar,Kaban Tua,5900000
389,847,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105251/empty,Sabah Jahe,Kaban Tua,5900000
390,848,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105252/empty,Sabah Kendit,Kaban Tua,7670000
391,849,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105253/empty,Simpang Telu,Kaban Tua,6490000
392,850,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105254/empty,Lau Ersabung,Kaban Tua,6195000
393,851,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105255/empty,Baluren Tengah,Kaban Tua,7080000
394,852,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105256/empty,Arih Ersada,Gunung Saribu,7375000
395,853,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105257/empty,Kekelengen,Gunung Saribu,7375000
396,854,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105258/empty,Sue Arih,Gunung Saribu,12390000
397,855,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105260/empty,Rengo,Gunung Saribu,13570000
398,856,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105261/empty,Maju Bersama,Gunung Saribu,10325000
399,857,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105262/empty,Busuh,Gunung Saribu,5900000
400,858,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105263/empty,Baluren,Kuta Gerat,7670000
401,859,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105264/empty,Tambal,Kuta Gerat,7080000
402,860,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105265/empty,Buluh Kandang,Sukarame,7375000
403,861,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105266/empty,Lau Tuba,Sukarame,5900000
404,862,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105267/empty,Berneh Mbagas,Singgamanik,5900000
405,863,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105269/empty,Jambu,Singgamanik,6490000
406,864,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105270/empty,Parik Deras,Singgamanik,5900000
407,865,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105271/empty,Genting,Singgamanik,5900000
408,866,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105272/empty,Kuta tengah,Pertumbungen,7375000
409,867,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105273/empty,Jumanta Ras,Pertumbungen,7080000
410,868,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105274/empty,Lau Bengkuang,Pertumbungen,7375000
411,869,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105275/empty,Batu Jagat,Pertumbungen,5900000
412,870,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105276/empty,Rimo Mukur,Pertumbungen,8850000
413,871,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105277/empty,Juma Lepat,Pertumbungen,7375000
414,872,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105278/empty,Sabah Bursak,Buluhnaman,5900000
415,873,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105279/empty,Juma Ampeng,Buluhnaman,5900000
416,874,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105280/empty,Sabah Kenjahe,Buluhnaman,5900000
417,875,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105281/empty,Sabah Tamale,Buluhnaman,5900000
418,876,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105282/empty,Tanjong Bunga,Selakkar,5900000
419,877,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105283/empty,Lau Pola Pola,Selakkar,6490000
420,878,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105284/empty,Paya Tabu,Selakkar,5900000
421,879,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105285/empty,Tanjung Besi,Selakkar,6785000
422,880,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105286/empty,Juma Kuta Suah,Kuta Suah,8850000
423,881,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105287/empty,Juma Kerangen,Kuta Suah,10030000
424,882,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105288/empty,Lau Rengit,Nageri,7375000
425,883,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105289/empty,Lau Kuta Kenjahe,Nageri,5900000
426,884,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105290/empty,Juma Kenjulu II,Nageri,5900000
427,885,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105291/empty,Lau Gadin,Parimbalang,7375000
428,886,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105292/empty,Gelugur,Parimbalang,7375000
429,887,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105293/empty,Kacinambun,Gunung Manumpak,5900000
430,888,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105294/empty,Gunung Dekah,Gunung Manumpak,6490000
431,889,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105295/empty,Sabah Elok,Gunung Manumpak,7080000
432,890,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105296/empty,Ganepo,Gunung Manumpak,7670000
433,891,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105297/empty,Juma Gelong I,Kineppen,8850000
434,892,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105298/empty,Juma Gelong Ii,Kineppen,7375000
435,893,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105299/empty,Juma Bungke,Kineppen,8850000
436,894,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105300/empty,Suka Lapping,Kineppen,10030000
437,895,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105301/empty,Arih Ersada,Bandar Meriah,8850000
438,896,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105302/empty,Mbincar Bungana,Bandar Meriah,9440000
439,897,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105303/empty,Gotong Royong,Bandar Meriah,10620000
440,898,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105304/empty,Bunga Ncole,Bandar Meriah,11210000
441,899,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105305/empty,Juma Pasar,Bandar Meriah,4425000
442,900,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105306/empty,Sageng,Sugihen,6490000
443,901,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105307/empty,Jabi Jabi Pulo,Sugihen,6490000
444,902,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105308/empty,Sampuren Tani,Sugihen,5900000
445,903,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105310/empty,Lau Penggayon,Sugihen,5900000
446,904,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105311/empty,Taneh Mate,Sugihen,5900000
447,905,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105312/empty,Kerangen Tambak Ii,Sugihen,7375000
448,906,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105313/empty,Belinen,Pernantin,8850000
449,907,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105314/empty,Belinun Cemerlang,Pernantin,8850000
450,908,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105315/empty,Tiga Siempat,Pernantin,11800000
451,909,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105316/empty,Kebayaken,Sigenderang,5900000
452,910,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105317/empty,Reben Mbelang,Sigenderang,6490000
453,911,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105319/empty,Lau Galoh,Sigenderang,5900000
454,912,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105320/empty,Rm Murah Rejeki,Sigenderang,6490000
455,913,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105321/empty,Kaban Coli,Sigenderang,7375000
456,914,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105322/empty,Uruk Terong,Nageri,7375000
457,915,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105323/empty,Namo Pulut,Nageri,5900000
458,916,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105324/empty,Lau Sandar,Nageri,7080000
459,917,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105325/empty,Lau Bungke,Nageri,7670000
460,918,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105326/empty,Buah Tubung,Nageri,8850000
461,919,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105327/empty,Tani Jaya,Nageri,8260000
462,920,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105331/empty,Kendit Nangka,Nageri,7375000
463,921,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105332/empty,Pator,Kutagugung,5900000
464,922,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105333/empty,Juma Rimba,Kutagugung,6490000
466,924,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105335/empty,Jamanik,Kutagugung,5900000
467,925,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105337/empty,Picak-picak,Kutagugung,5900000
468,926,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105338/empty,Kersik,Kutagugung,6490000
469,927,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105339/empty,Rimo Kayu,Kutagugung,5900000
470,928,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105340/empty,Wanita Kreatif,Kutagugung,5900000
471,929,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105341/empty,Taneh Mate,Sukababo,5900000
472,930,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105342/empty,Paya Montan,Batu Mamak,5900000
473,931,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105343/empty,Biak Nampe,Batu Mamak,6490000
