no,no_bam,situs,poktan,desa
653,653/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90190/empty,Dainang,Hasang Marsada
654,654/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90191/empty,Bulu Soma,Baringin
655,655/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90192/empty,Bersinar,Baringin
656,656/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90193/empty,Haholongan,Baringin
657,657/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90194/empty,Mardomu Tahi,Baringin
658,658/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90195/empty,Tunas Harapan,Baringin
659,659/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90196/empty,Haruaya Mardomu Naposo,Baringin
660,660/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90197/empty,Sidayang,Baringin
661,661/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90198/empty,Gorakta,Baringin
662,662/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90199/empty,Sepakat,Baringin
663,663/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90200/empty,Maju Bersama,Sarogodung
664,664/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90201/empty,Suka Bersama,Sarogodung
665,665/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90202/empty,Suka Maju,Sarogodung
666,666/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90203/empty,Setia Kawan,Sarogodung
667,667/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90204/empty,Satahi,Sampean
668,668/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90205/empty,Satahi I,Sampean
669,669/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90206/empty,Satahi II,Sampean
670,670/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90207/empty,Aek Sagala,Sampean
671,671/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90208/empty,Mekarsari,Sampean
672,672/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90209/empty,Subur,Ramba Sihasur
673,673/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90210/empty,Bersama,Pahae Aek Sagala
674,674/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90211/empty,Saroha,Pahae Aek Sagala
675,675/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90212/empty,Pormas,Pahae Aek Sagala
676,676/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90213/empty,Maju,Pahae Aek Sagala
677,677/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90214/empty,Satahi I,Marsada
678,678/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90215/empty,Anggrek,Marsada
679,679/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90216/empty,Saroha,Bulu Mario
680,680/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90217/empty,Dalihan Natolu,Bulu Mario
681,681/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90218/empty,Senada,Parau Sorat
682,682/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90219/empty,Maju Bersama,Parau Sorat
683,683/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90220/empty,Satahi I,Parau Sorat
684,684/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90221/empty,Saroha,Parau Sorat
685,685/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90222/empty,Anggrek,Sialagundi
686,686/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90223/empty,Sinar Tani,Sialagundi
687,687/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90224/empty,Sisuan Bulung,Sialagundi
688,688/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90225/empty,Tor Nangge,Sialagundi
689,689/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90226/empty,Jaya Bersama,Barnang Koling
690,690/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90227/empty,Karya Bersama,Barnang Koling
691,691/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90228/empty,Suka Maju,Dolok Sordang
692,692/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90229/empty,Maju Bersama,Dolok Sordang
693,693/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90230/empty,Suka Maju,Sialaman
694,694/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90231/empty,Anggur,Sialaman
695,695/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90232/empty,Bersatu,Tolang
696,696/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90233/empty,Satahi,Dolok Sordang
697,697/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90234/empty,Suka Maju,Aek Batang Paya
698,698/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90235/empty,Cinderellah,Kilang Papan
699,699/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90236/empty,Cendana,Kilang Papan
700,700/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90237/empty,Saroha,Kilang Papan
701,701/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90238/empty,Siala Sampagul,Pinagar
702,702/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90239/empty,Pinagar,Pinagar
703,703/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90240/empty,Kasih Ibu,Pinagar
704,704/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90241/empty,Dainang,Pinagar
705,705/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90242/empty,Rimnitahi,Pinagar
706,706/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90243/empty,Bangkit Bersama,Pinagar
707,707/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90244/empty,Jogja,Arse
708,708/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90245/empty,Tunas Muda,Arse
709,709/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90246/empty,Maondang,Arse
710,710/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90247/empty,Saroha,Arse
711,711/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90248/empty,Marsisarian,Arse
712,712/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90249/empty,Martunas,Arse
713,713/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90250/empty,Anggrek,Arse
714,714/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90251/empty,Saroha II,Arse
715,715/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90252/empty,Arse Nauli,Arse
716,716/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90253/empty,Mawar,Arse
717,717/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90254/empty,Satahi,Arse
718,718/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90255/empty,Hijau Daun,Arse
719,719/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90256/empty,Lumban Tani Nauli,Arse
720,720/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90257/empty,Aek Mardugu,Pardomuan
721,721/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90258/empty,Aek Sapilpil,Pardomuan
722,722/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90259/empty,Saroha,Aek Haminjon
723,723/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90260/empty,Bina Maju,Aek Haminjon
724,724/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90261/empty,Melati,Aek Haminjon
725,725/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90262/empty,Dasawisma,Aek Haminjon
726,726/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90263/empty,Lestari,Aek Haminjon
727,727/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90264/empty,Zea Mays,Aek Haminjon
728,728/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90265/empty,Sekawan,Nanggar Jati Huta Padang
729,729/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90266/empty,Saroha,Nanggar Jati Huta Padang
730,730/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90267/empty,Sabar Subur Serasi (3S),Nanggar Jati Huta Padang
731,731/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90268/empty,Tunas Harapan,Nanggar Jati Huta Padang
732,732/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90269/empty,Harapan Baru,Nanggar Jati Huta Padang
733,733/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90270/empty,Maju Bersama,Lancat
734,734/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90271/empty,Semeru,Lancat
735,735/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90272/empty,Saba Bayur,Lancat
736,736/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90273/empty,Hikma Maju,Lancat
737,737/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90274/empty,Singolu-Ngolu,Lancat
738,738/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90275/empty,Suka Maju,Lancat
739,739/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90276/empty,Saroha,Lancat
740,740/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90277/empty,Bariba,Lancat
741,741/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90278/empty,Batu Longgom Marsada,Lancat
742,742/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90279/empty,Binanga Tolu,Lancat
743,743/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90280/empty,Murtumajuna,Lancat
744,744/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90281/empty,Sakinah,Lancat
745,745/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90282/empty,Subur,Dalihan Natolu
746,746/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90283/empty,Marsada,Natambang Roncitan
747,747/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90284/empty,Satahi,Natambang Roncitan
748,748/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90285/empty,Sejati,Natambang Roncitan
749,749/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90286/empty,Sepakat,Natambang Roncitan
750,750/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90287/empty,Serasi,Sipogu
751,751/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90288/empty,Batu Nabontar,Sipogu
752,752/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90289/empty,Suka Maju,Sipogu
753,753/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90290/empty,Cinta Damai,Nanggar Jati
754,754/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90291/empty,Mawar,Nanggar Jati
755,755/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90292/empty,Dosniroha,Nanggar Jati
756,756/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90293/empty,Pardamean,Nanggar Jati
757,757/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90294/empty,Saroha,Batang Parsuluman
758,758/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90295/empty,Sejahtera,Batang Parsuluman
759,759/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90296/empty,Sahata,Batang Parsuluman
760,760/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90297/empty,Rasido,Ulu Mamis Situnggaling
761,761/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90298/empty,Satahi,Ulu Mamis Situnggaling
762,762/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90299/empty,Adab,Padang Mandailing Garugur
763,763/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90300/empty,Lumban Jaya,Damparan Haunatas
764,764/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90301/empty,Sabar Mulana,Damparan Haunatas
765,765/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90302/empty,Karya Makmur,Damparan Haunatas
766,766/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90303/empty,Selaras II,Damparan Haunatas
767,767/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90304/empty,Selaras I,Damparan Haunatas
768,768/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90305/empty,Tarida,Damparan Haunatas
769,769/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90306/empty,Maju Bersama,Saut Banua Simanosor
770,770/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90308/empty,Dolok Sorlung,Parau Sorat Sitabo-tabo
771,771/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90309/empty,Sahata,Parau Sorat Sitabo-tabo
772,772/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90310/empty,Setia,Parau Sorat Sitabo-tabo
773,773/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90311/empty,Saurdot,Parau Sorat Sitabo-tabo
774,774/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90312/empty,Saoloan,Parau Sorat Sitabo-tabo
775,775/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90313/empty,Setia Kawan,Parau Sorat Sitabo-tabo
776,776/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90314/empty,Padema,Parau Sorat Sitabo-tabo
777,777/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90315/empty,Bina Tani,Parau Sorat Sitabo-tabo
778,778/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90316/empty,Ingin Maju,Saut Banua Simanosor
779,779/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90317/empty,Asa Togu,Saut Banua Simanosor
780,780/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90318/empty,Serasi,Saut Banua Simanosor
781,781/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90319/empty,Sahata,Saut Banua Simanosor
782,782/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90320/empty,Mandiri,Saut Banua Simanosor
783,783/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90321/empty,Sejati,Pasar Sipagimbar
784,784/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90322/empty,Sampuran Napitu,Pasar Sipagimbar
785,785/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90323/empty,Gapersa,Pasar Sipagimbar
786,786/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90324/empty,Batara Wisnu,Pasar Sipagimbar
787,787/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90325/empty,Murni II,Pasar Sipagimbar
788,788/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90326/empty,Marsiurupan,Sunge Sigiring-giring
789,789/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90327/empty,Satahi,Sunge Sigiring-giring
790,790/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90328/empty,Saroha,Sunge Sigiring-giring
791,791/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90329/empty,Majuma,Sunge Sigiring-giring
792,792/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90330/empty,Bersatu,Sidapdap Simanosor
793,793/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90331/empty,Marsada,Aek Simotung
794,794/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90332/empty,Serumpun I,Aek Simotung
795,795/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90333/empty,Tunas Harapan,Aek Simotung
796,796/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90334/empty,Sahata,Silangkitang Tambiski
797,797/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90335/empty,Berdikari,Silangkitang Tambiski
798,798/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90336/empty,Mawar,Silangkitang Tambiski
799,799/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90337/empty,Berjaya,Silangkitang Tambiski
800,800/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90338/empty,Pandosaran,Padang Mandailing Garugur
801,801/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90339/empty,Pandasoran,Padang Mandailing Garugur
802,802/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90340/empty,Ingin Maju,Padang Mandailing Garugur
803,803/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90341/empty,Aek Horsik I,Padang Mandailing Garugur
804,804/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90342/empty,Damai Sejahtera,Padang Mandailing Garugur
805,805/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90343/empty,Sepakat,Padang Mandailing Garugur
806,806/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90344/empty,Aek Horsik II,Padang Mandailing Garugur
807,807/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90345/empty,Makmur,Batang Parsuluman
808,808/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90346/empty,Jujur Sejahtera,Aek Simotung
809,809/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90347/empty,Satahi,Aek Simotung
810,810/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90348/empty,Sepakat,Aek Simotung
811,811/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90349/empty,Seirama,Aek Simotung
812,812/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90350/empty,Serumpun II,Aek Simotung
813,813/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90351/empty,Saroha,Aek Simotung
814,814/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90352/empty,Dos Roha,Pasar Sipagimbar
815,815/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90353/empty,Melati,Pasar Sipagimbar
816,816/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90354/empty,Saroha,Pintu Padang Mandalasena
817,817/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90355/empty,Sadalan,Pintu Padang Mandalasena
818,818/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90356/empty,Dalihan Natolu,Pintu Padang Mandalasena
819,819/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90357/empty,Melati,Pintu Padang Mandalasena
820,820/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90358/empty,Serasi,Somba Debata Purba
821,821/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90359/empty,Binanga Natolu,Somba Debata Purba
822,822/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90360/empty,Suka Jadi,Somba Debata Purba
823,823/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90361/empty,Satahi Saroha,Somba Debata Purba
824,824/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90362/empty,Torsigamba,Somba Debata Purba
825,825/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90363/empty,Bina Tani,Somba Debata Purba
826,826/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90364/empty,Padema,Pintu Padang Mandalasena
827,827/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90365/empty,Parsadaan II,Pintu Padang Mandalasena
828,828/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90366/empty,Parsadaan I,Pintu Padang Mandalasena
829,829/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90367/empty,Salumpat Saindige,Sidapdap Simanosor
830,830/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90368/empty,Simardalihan,Sidapdap Simanosor
831,831/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90369/empty,Bersama,Sidapdap Simanosor
832,832/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90370/empty,Dos Ni Tahi,Simangambat
833,833/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90371/empty,Setia Jaya,Simangambat
834,834/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90372/empty,Serasi,Simangambat
835,835/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90373/empty,Serasi II,Simangambat
836,836/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90374/empty,Serasi I,Simangambat
837,837/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90375/empty,Subur Makmur,Simangambat
838,838/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90376/empty,Jaya Tani,Simangambat
839,839/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90377/empty,Paborgo,Ulu Mamis Situnggaling
840,840/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90378/empty,Sabar Mulana,Gorahut
841,841/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90379/empty,Mardomu Roha,Gorahut
842,842/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90380/empty,Satahi,Gorahut
843,843/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90381/empty,Parujung Jadi,Sihulambu
844,844/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90382/empty,Maju Jaya,Sihulambu
845,845/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90383/empty,Martabe,Sihulambu
846,846/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90384/empty,Jaya,Tolang
847,847/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90385/empty,Remaja Maju Jaya,Tolang
848,848/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90386/empty,Makmur Jaya,Huta baru
849,849/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90387/empty,Bersama,Huta baru
850,850/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90388/empty,Ingin Maju II,Silangkitang
851,851/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90389/empty,Aek Sirare Domulana,Silangkitang
852,852/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90390/empty,Selayang Pandang,Silangkitang
853,853/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90391/empty,Satahi,Biru
854,854/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90392/empty,Suka Maju,Biru
855,855/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90393/empty,Bersatu,Biru
856,856/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90394/empty,Semangat Sejahtera,Biru
857,857/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90395/empty,Sepakat,Tapus Sipagabu
858,858/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90396/empty,Satahi,Tapus Sipagabu
859,859/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90397/empty,Maju Jaya,Tapus Godang
860,860/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/90398/empty,Siborpa,Tapus Godang
