no,no_bam,situs,poktan,desa
130,130/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79367/empty,Bendan Siangkaran,Manggau
131,131/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79368/empty,Duayan Situru,Manggau
132,132/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79369/empty,KWT Lestari Manggau,Manggau
133,133/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79370/empty,Parita Pangle,Manggau
134,134/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79371/empty,Tuan Palangka,Manggau
135,135/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79372/empty,Borong,Tarongko
136,136/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79373/empty,Buntu Tarongko,Tarongko
137,137/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79374/empty,Gurun Cinta Maju,Tarongko
138,138/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79375/empty,Lestari,Tarongko
139,139/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79376/empty,Pekaung,Tarongko
140,140/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79377/empty,Rante Tarongko,Tarongko
141,141/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79378/empty,Sangkutu Banne,Tarongko
142,142/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79379/empty,Siallo,Tarongko
143,143/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79380/empty,Sipanundu,Tarongko
144,144/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79381/empty,Siporannu,Tarongko
145,145/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79382/empty,Todang,Tarongko
146,146/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79383/empty,Siduruk Bala'ba,Tarongko
147,147/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79384/empty,Sinar Palio,Tarongko
148,148/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79385/empty,Rabek,Rante
149,149/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79386/empty,Rantol,Rante
150,150/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79387/empty,Sikamalik Mamabo,Rante
151,151/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79388/empty,Harapan,Rante
152,152/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79389/empty,Tunas Bangsa,Rante
