no,no_bam,situs,poktan,desa
133,133/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104693/empty,Pelem Bebek,Serangan
134,134/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104695/empty,Loh Jinawi,Siwalan
135,135/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104696/empty,Tri Joyo,Suren
136,136/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104697/empty,Restu Aji,Totokan
137,137/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104698/empty,Margo Rukun,Tugu
138,138/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104699/empty,Gemah Ripah,Gondowido
139,139/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104700/empty,Agung Lestari,Ngrogung
140,140/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104701/empty,Margo Talun Mulyo,Talun
141,141/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104702/empty,Argo Mulyo,Wagir Lor
142,142/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104703/empty,Giri Makmur,Baosan Kidul
143,143/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104704/empty,Wono Asri,Baosan Lor
144,144/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104705/empty,Bina Tani,Binade
145,145/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104706/empty,Cepoko Mulyo,Cepoko
146,146/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104707/empty,Majumakmur,Gedangan
147,147/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104708/empty,Argo Mulyo,Ngrayun
148,148/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104709/empty,Giri Mulyo,Sendang
149,149/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104710/empty,Tirto Mulyo,Temon
150,150/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104711/empty,Wono Mulyo,Wonodadi
151,151/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104712/empty,Margo Mulyo,Beduri
152,152/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104713/empty,Sari Makmur,Brotonegaran
153,153/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104714/empty,Maju Berkah,Jingglong
154,154/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104715/empty,Cokronegoro,Kauman
155,155/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104716/empty,Ronggoniti,Keniten
156,156/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104717/empty,Sari Tani,Kepatihan
157,157/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104718/empty,Makmur Santoso,Mangkujayan
158,158/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104719/empty,Paju Makmur,Paju
159,159/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104720/empty,Sari Makmur,Pinggirsari
160,160/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104721/empty,Purbo Manunggal,Purbosuman
161,161/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104722/empty,Jaya Mulya,Tonatan
162,162/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104723/empty,Nggayuh Makmur,Bareng
163,163/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104724/empty,Sejahtera,Banaran
164,164/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104725/empty,Ngudi Mulyo,Bedrug
165,165/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104726/empty,Cahaya Mandiri,Bekiring
166,166/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104727/empty,Karang Makmur,Karangpatihan
167,167/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104728/empty,Nggayuh Makmur,Kesugihan
168,168/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104729/empty,Subur Waluyo,Munggung
169,169/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104730/empty,Patik Mulya,Patik
170,170/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104731/empty,Sekar Arum,Plunturan
171,171/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104732/empty,Margo Makmur,Pomahan
172,172/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104733/empty,Pulung Mukti,Pulung
173,173/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104734/empty,Jayengrono,Pulung Merdiko
174,174/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104735/empty,Mukti Wibowo,Serag
175,175/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104736/empty,Margo Rejeki,Sidoharjo
176,176/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104737/empty,Hibrida,Singgahan
177,177/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104738/empty,Manunggal,Tegalrejo
178,178/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104739/empty,Warga Makmur,Wagir Kidul
179,179/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104740/empty,Argo Wilis,Wayang
180,180/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104741/empty,Subur Makmur,Wotan
181,181/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104742/empty,Rukun Santosa,Bancangan
182,182/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104743/empty,Wahyu Makmur,Bangsalan
183,183/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104744/empty,Tani Makmur,Bedingin
184,184/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104745/empty,Tani Maju,Besuki
185,185/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104746/empty,Subur Makmur,Bulu
186,186/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104747/empty,Rukun Makmur,Campurejo
187,187/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104748/empty,Tani Rukun,Campursari
188,188/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104749/empty,Kontag Makmur,Gajah
189,189/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104750/empty,Jrakah Makmur,Jrakah
190,190/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104751/empty,Dewi Sri,Kemuning
191,191/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104753/empty,Mangun Tani,Maguwan
192,192/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104755/empty,Tri Manunggal,Ngadisanan
193,193/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104757/empty,Margo Mulyo,Nglewan
194,194/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104759/empty,Terus Maju,Sambit
195,195/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104761/empty,Subur Jaya,Wilangan
196,196/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104763/empty,Margo Utomo,Wringinanom
197,197/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104765/empty,Sido Mulyo,Carangrejo
198,198/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104767/empty,Sumber Kamulyan,Gelangkulon
199,199/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104769/empty,Barokah,Glinggang
200,200/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104770/empty,Masdenasa,Jenangan
201,201/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104772/empty,Makmur,Karangwaluh
202,202/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104774/empty,Margo Mulyo,Kunti
203,203/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104776/empty,Tani Makmur,Nglurup
204,204/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104778/empty,Pager Gumolong,Pagerukir
205,205/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104781/empty,Rukun Makmur,Pohijo
206,206/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104782/empty,Tani Mukti,Ringinputih
207,207/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104784/empty,Tani Lestari,Sampung
208,208/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104786/empty,Margo Mulyo,Tulung
209,209/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104788/empty,Bondrang Makmur,Bondrang
210,210/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104790/empty,Maju Terus,Grogol
211,211/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104792/empty,Tri Mulya,Ketro
212,212/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104794/empty,Tri Manunggal,Kori
213,213/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104796/empty,Tani Luhur,Ngindeng
214,214/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104798/empty,Manunggal Jaya,Pangkal
215,215/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104800/empty,Jaya Makmur,Prayungan
216,216/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104802/empty,Sunan Kumbul,Sawoo
217,217/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104804/empty,Panggah Tani,Sriti
218,218/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104806/empty,Bayangkaki Makmur,Temon
219,219/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104808/empty,Lestari Makmur,Tempuran
220,220/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104810/empty,Dwi Makmur,Tugurejo
221,221/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104812/empty,Rukun Tani,Tumpak Pelem
222,222/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104814/empty,Rukun Tani,Tumpuk
223,223/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104816/empty,Maju Makmur,Beton
224,224/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104818/empty,Margo Rukun,Brahu
225,225/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104820/empty,Demang Jaya,Demangan
226,226/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104822/empty,Sido Makmur,Jarak
