no,no_bam,situs,poktan,desa
113,113/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92220/empty,Segar Utama,Bati-Bati
114,114/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92221/empty,Teluk Paku,Bati-Bati
115,115/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92222/empty,Sumber Rejeki,Bati-Bati
116,116/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92223/empty,Karya Utama,Bati-Bati
117,117/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92224/empty,Bina Sejahtera,Banyu Irang
118,118/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92225/empty,Suka Maju,Banyu Irang
119,119/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92226/empty,Karya Bersama,Banyu Irang
120,120/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92227/empty,Berkat Pelita,Ujung Baru
121,121/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92228/empty,Mari Membangun,Ujung Baru
122,122/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92229/empty,Budi Karya,Kait-kait Baru
123,123/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92230/empty,Tani Agung,Kait-kait Baru
124,124/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92231/empty,Tani Abadi,Kait-kait Baru
125,125/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92232/empty,Nyiur Sawit,Kait-kait Baru
126,126/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92233/empty,Harapan Bersama,Sambangan
127,127/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92234/empty,Tunas Harapan,Sambangan
128,128/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92235/empty,Tri Darma,Sambangan
129,129/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92236/empty,Mekar Sari,Sambangan
130,130/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92237/empty,Mupakat,Benua Raya
131,131/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92238/empty,Siam Saba,Benua Raya
132,132/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92239/empty,Bunga Padi I,Kait-kait
133,133/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92240/empty,Sido Mulyo,Kait-kait
134,134/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92241/empty,Terang Bulan,Kait-kait
135,135/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92242/empty,Barokah,Kait-kait
136,136/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92243/empty,Tani Jaya,Kait-kait
137,137/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92244/empty,Tunas Muda,Kait-kait
138,138/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92245/empty,Suka Maju,Bentok Darat
139,139/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92246/empty,Alam Subur,Bentok Darat
140,140/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92247/empty,Karya Sentosa,Bentok Darat
141,141/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92248/empty,Karya Baru,Bentok Darat
142,142/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92249/empty,Harapan Sehat,Bentok Darat
143,143/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92250/empty,Danau Puyau Makmur,Bentok Darat
